"id","item_sequence","item_name","consigned_manufacturer","etc_otc_code","chart","material_name","ee_doc_id","ud_doc_id","nb_doc_id","insert_file","storage_method","valid_term","re_exam_target","re_exam_date","pack_unit","make_material_flag","new_drug_class_name","change_date","narcotic_kind_code","change_history_log","total_content","main_item_ingredient","ingredient_name","main_ingredient_eng","rare_drug_yn","drug_enterprise_id"
"68a53d3f153e5f74aed5da4c","196000001","테라싸이클린캅셀250밀리그람(염산테트라싸이클린)",NULL,"전문의약품","황색의 결정 또는 결정성 가루가 들어 있는 상부는 갈색, 하부는 담회색의 캅셀이다.","총량 : 1캡슐 중 280밀리그램|성분명 : 테트라사이클린염산염|분량 : 250|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : 역가 (역가 96.5% 기준시 259.07mg)","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196000001/EE","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196000001/UD","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196000001/NB","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196000001/II","차광기밀용기, 실온(1～30℃)보관","제조일로부터 24 개월",NULL,NULL,"1000캡슐/병","완제의약품","","20200313",NULL,"사용상주의사항변경(부작용포함), 2020-03-13/사용상주의사항변경(부작용포함), 2017-09-16/용법용량변경, 2017-09-16/효능효과변경, 2017-09-16/사용상의 주의사항, 2009-11-07/제품명칭변경, 2008-11-01/저장방법 및 유효기간(사용기간)변경, 2007-06-19/사용상의 주의사항, 2005-01-23/용법·용량, 2005-01-23/효능·효과, 2005-01-23/사용상주의사항변경(부작용포함), 1994-06-08/용법용량변경, 1994-06-08/효능효과변경, 1994-06-08/사용상주의사항변경(부작용포함), 1993-12-03/사용상주의사항변경(부작용포함), 1993-01-01/용법용량변경, 1993-01-01/효능효과변경, 1993-01-01/사용상주의사항변경(부작용포함), 1990-10-12/사용상주의사항변경(부작용포함), 1990-03-21/저장방법 및 유효기간(사용기간)변경, 1985-03-12/사용상주의사항변경(부작용포함), 1979-02-17/용법용량변경, 1979-02-17/효능효과변경, 1979-02-17/성상변경, 1977-05-16/사용상주의사항변경(부작용포함), 1976-01-10/성상변경, 1975-04-29","1캡슐 중 280밀리그램","[M223235]테트라사이클린염산염","[M040120]라우릴황산나트륨|[M081161]크로스포비돈|[M089598]캡슐|[M223367]유당수화물|[M223556]스테아르산마그네슘","Tetracycline Hydrochloride","N",NULL
"68a53d3f153e5f74aed5da4d","196000008","다이크로짇정(히드로클로로티아지드)",NULL,"전문의약품","등황색의 원형 정제임","총량 : 1정 (약 95밀리그람)중|성분명 : 히드로클로로티아지드|분량 : 25.0|단위 : 밀리그램|규격 : KP|성분정보 : |비고 :","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196000008/EE","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196000008/UD","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196000008/NB","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196000008/II","실온, 건소, 밀폐용기","전과 동일",NULL,NULL,"1000정/병","완제의약품","","20230207",NULL,"사용상주의사항변경(부작용포함), 2023-02-07/사용상주의사항변경(부작용포함), 2019-02-25/사용상주의사항변경(부작용포함), 2014-02-09/사용상주의사항변경(부작용포함), 2012-03-02/제품명칭변경, 2008-10-21/저장방법 및 유효기간(사용기간)변경, 2008-04-02/사용상주의사항변경(부작용포함), 1998-01-09/사용상주의사항변경(부작용포함), 1997-02-15/용법용량변경, 1997-02-15/효능효과변경, 1997-02-15/사용상주의사항변경(부작용포함), 1996-01-01/용법용량변경, 1996-01-01/효능효과변경, 1996-01-01/사용상주의사항변경(부작용포함), 1989-12-09/저장방법 및 유효기간(사용기간)변경, 1986-01-09/사용상주의사항변경(부작용포함), 1978-04-10/용법용량변경, 1978-04-10/효능효과변경, 1978-04-10/제품명칭변경, 1977-11-21","1정 (약 95밀리그람)중","[M223356]히드로클로로티아지드","[M040450]옥수수전분|[M099784]황색제5호|[M223364]스테아르산마그네슘|[M223367]유당수화물|[M239948]탈크","Hydrochlorothiazide",NULL,NULL
"68a53d3f153e5f74aed5da4e","196000010","페니라민주사(클로르페니라민말레산염)",NULL,"전문의약품","무색 투명한 액이 충전된 앰플","총량 : 이 약 1ml 중,|성분명 : 클로르페니라민말레산염|분량 : 2|단위 : 밀리그램|규격 : KP|성분정보 : |비고 :","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196000010/EE","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196000010/UD","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196000010/NB","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196000010/II","밀봉용기","제조일로부터 24 개월",NULL,NULL,"100앰플(2mL(4mg)/앰플X100)","완제의약품","","20140521",NULL,"저장방법 및 유효기간(사용기간)변경, 2014-05-21/제품명칭변경, 2008-04-04/저장방법 및 유효기간(사용기간)변경, 2003-01-30/성상변경, 2003-01-30/성상변경, 2000-05-24/사용상주의사항변경(부작용포함), 1990-08-24/사용상주의사항변경(부작용포함), 1990-06-28/사용상주의사항변경(부작용포함), 1989-01-01/용법용량변경, 1989-01-01/효능효과변경, 1989-01-01/저장방법 및 유효기간(사용기간)변경, 1981-05-25/효능효과변경, 1981-05-25/성상변경, 1960-07-21","이 약 1ml 중,","[M223211]클로르페니라민말레산염","[M040220]벤질알코올|[M040534]주사용수","Chlorpheniramine Maleate","N",NULL
"68a53d3f153e5f74aed5da4f","196000011","페니라민정(클로르페니라민말레산염)",NULL,"일반의약품","미황색의 원형 정제","총량 : 1정(약 95mg) 중|성분명 : 클로르페니라민말레산염|분량 : 2.0|단위 : 밀리그램|규격 : KP|성분정보 : |비고 :","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196000011/EE","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196000011/UD","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196000011/NB","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196000011/II","실온, 건소, 밀폐용기,","제조일로부터 36 개월",NULL,NULL,"1000정/병","완제의약품","","20190826",NULL,"사용상주의사항변경(부작용포함), 2019-08-26/효능효과변경, 2019-08-26/사용상주의사항변경(부작용포함), 2017-01-12/용법용량변경, 2017-01-12/효능효과변경, 2017-01-12/제품명칭변경, 2008-03-31/사용상주의사항변경(부작용포함), 1999-01-01/용법용량변경, 1999-01-01/효능효과변경, 1999-01-01/사용상주의사항변경(부작용포함), 1990-08-24/제품명칭변경, 1990-08-24/저장방법 및 유효기간(사용기간)변경, 1986-10-30/저장방법 및 유효기간(사용기간)변경, 1985-12-31/사용상주의사항변경(부작용포함), 1977-10-13/용법용량변경, 1977-10-13/효능효과변경, 1977-10-13/제품명칭변경, 1977-10-13","1정(약 95mg) 중","[M223211]클로르페니라민말레산염","[M040450]옥수수전분|[M223364]스테아르산마그네슘|[M223367]유당수화물|[M223369]인산수소칼슘수화물|[M239948]탈크|[M240300]황색4호","Chlorpheniramine Maleate","N",NULL
"68a53d3f153e5f74aed5da50","196100002","종근당황산스트렙토마이신주(스트렙토마이신황산염)",NULL,"전문의약품","흰색 또는 연한 노란색의 덩어리 또는 가루가 든 무색투명한 바이알 주사제","총량 : 매 바이알 당|성분명 : 스트렙토마이신황산염|분량 : 1|단위 : 그램|규격 : EP|성분정보 : |비고 : 역가","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196100002/EE","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196100002/UD","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196100002/NB","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196100002/II","밀봉용기에 넣어 건냉암소에 보관","제조일로부터 48 개월",NULL,NULL,"10바이알/상자[1바이알 X 10]","완제의약품","","20151103",NULL,"용법용량변경, 2015-11-03/성상변경, 2013-03-11/제품명칭변경, 2013-03-11/사용상의 주의사항, 2005-01-23/용법·용량, 2005-01-23/효능·효과, 2005-01-23/사용상의 주의사항, 2002-11-24/사용상주의사항변경(부작용포함), 1994-04-18/용법용량변경, 1994-04-18/효능효과변경, 1994-04-18/사용상주의사항변경(부작용포함), 1993-01-01/용법용량변경, 1993-01-01/효능효과변경, 1993-01-01/사용상주의사항변경(부작용포함), 1992-11-16/저장방법 및 유효기간(사용기간)변경, 1985-12-06/사용상주의사항변경(부작용포함), 1977-10-13/용법용량변경, 1977-10-13/효능효과변경, 1977-10-13","매 바이알 당","[M203395]스트렙토마이신황산염",NULL,"Streptomycin Sulfate","N",NULL
"68a53d3f153e5f74aed5da51","196100007","중외주사용수","아주약품(주), 제이더블유생명과학(주)","전문의약품","폴리프로필렌, 다층필름 플라스틱용기 또는 유리용기에 든 무색 투명한 액.","총량 : 1000밀리리터중|성분명 : 주사용수|분량 : 1000|단위 : 밀리리터|규격 : KP|성분정보 : |비고 :","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196100007/EE","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196100007/UD","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196100007/NB","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196100007/II","밀봉용기","제조일로부터 60 개월,제조일로부터 18 개월",NULL,NULL,"1mL/앰플, 20mL/앰플, 400mL/백, 800mL/백, 1000mL/백","완제의약품","","20191007",NULL,"저장방법 및 유효기간(사용기간)변경, 2019-10-07/성상변경, 2019-10-07/사용상주의사항변경(부작용포함), 2002-07-24/저장방법 및 유효기간(사용기간)변경, 1998-10-12/성상변경, 1998-10-12/저장방법 및 유효기간(사용기간)변경, 1995-07-01/제품명칭변경, 1995-07-01/성상변경, 1991-05-10/사용상주의사항변경(부작용포함), 1987-01-07/용법용량변경, 1987-01-07/저장방법 및 유효기간(사용기간)변경, 1986-11-01/성상변경, 1977-08-24/제품명칭변경, 1973-12-01","1000밀리리터중","[M040534]주사용수",NULL,"Water For Injection","N",NULL
"68a53d3f153e5f74aed5da52","196100008","중외생리식염주사액(수출명: 0.9% Sodium Chloride Inj.)",NULL,"전문의약품","폴리프로필렌에 든 무색 투명한 액.","총량 : 1000밀리리터 중|성분명 : 염화나트륨|분량 : 9|단위 : 그램|규격 : KP|성분정보 : |비고 :","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196100008/EE","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196100008/UD","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196100008/NB","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196100008/II","밀봉용기","제조일로부터 36 개월",NULL,NULL,"20mL/A X 50","완제의약품","","20210927",NULL,"성상, 2021-09-27/성상변경, 2019-07-30/제품명칭변경, 2007-03-15/효능효과변경, 2007-02-03/용법용량변경, 2007-02-03/사용상주의사항변경(부작용포함), 2007-02-03/사용상주의사항변경(부작용포함), 2005-09-01/사용상주의사항변경(부작용포함), 2002-07-24/저장방법 및 유효기간(사용기간)변경, 1998-08-20/저장방법 및 유효기간(사용기간)변경, 1998-03-30/저장방법 및 유효기간(사용기간)변경, 1998-02-28/저장방법 및 유효기간(사용기간)변경, 1997-02-26/성상변경, 1997-02-26/저장방법 및 유효기간(사용기간)변경, 1995-07-01/성상변경, 1991-05-10/저장방법 및 유효기간(사용기간)변경, 1986-11-01/효능효과변경, 1980-03-27/용법용량변경, 1980-03-27/사용상주의사항변경(부작용포함), 1980-03-27/제품명칭변경, 1977-08-27/제품명칭변경, 1973-12-01","1000밀리리터 중","[M040426]염화나트륨","[M040534]주사용수","Sodium Chloride","N",NULL
"68a53d3f153e5f74aed5da53","196200032","유한짓정100mg(이소니아지드)(군납명:이소니아지드정케이.피100밀리그람)",NULL,"전문의약품","백색원형의 정제","총량 : 1정(125mg) 중|성분명 : 이소니아지드|분량 : 100.0|단위 : 밀리그램|규격 : KP|성분정보 : |비고 :","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196200032/EE","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196200032/UD","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196200032/NB","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196200032/II","차광기밀용기","제조일로부터 36 개월",NULL,NULL,"1000정/병","완제의약품","","20170126",NULL,"사용상주의사항변경(부작용포함), 2017-01-26/제품명칭변경, 2016-12-19/용법용량변경, 2015-07-24/사용상주의사항변경(부작용포함), 2008-02-02/용법용량변경, 2008-02-02/효능효과변경, 2008-02-02/사용상주의사항변경(부작용포함), 1998-08-25/사용상주의사항변경(부작용포함), 1997-09-23/사용상주의사항변경(부작용포함), 1996-04-25/사용상주의사항변경(부작용포함), 1993-09-08/저장방법 및 유효기간(사용기간)변경, 1985-06-22/사용상주의사항변경(부작용포함), 1979-03-09/저장방법 및 유효기간(사용기간)변경, 1979-03-09/용법용량변경, 1979-03-09/효능효과변경, 1979-03-09","1정(125mg) 중","[M223170]이소니아지드","[M040450]옥수수전분|[M040450]옥수수전분|[M071119]전분글리콜산나트륨|[M089138]젤라틴|[M223369]인산수소칼슘수화물|[M223556]스테아르산마그네슘|[M233570]미결정셀룰오스","Isoniazid","N",NULL
"68a53d3f153e5f74aed5da54","196200034","삐콤정",NULL,"일반의약품","적갈색의 원형 필름코팅정","총량 : 1정 (약 364mg) 중|성분명 : 티아민염산염|분량 : 6.0|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 1정 (약 364mg) 중|성분명 : 리보플라빈|분량 : 6.0|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 1정 (약 364mg) 중|성분명 : 피리독신염산염|분량 : 1.0|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 1정 (약 364mg) 중|성분명 : 니코틴산아미드|분량 : 25.0|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 1정 (약 364mg) 중|성분명 : 판토텐산칼슘|분량 : 5.0|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 1정 (약 364mg) 중|성분명 : 시아노코발라민100배산|분량 : 0.1|단위 : 밀리그램|규격 : 별첨규격(전과동)|성분정보 : 시아노코발라민으로서 1μg|비고 : ;총량 : 1정 (약 364mg) 중|성분명 : 아스코르브산과립97%|분량 : 51.6|단위 : 밀리그램|규격 : 별첨규격(전과동)|성분정보 : 아스코르브산으로서 50mg|비고 :","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196200034/EE","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196200034/UD","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196200034/NB","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196200034/II","기밀용기,실온(1-30℃)보관","제조일로부터 36 개월",NULL,NULL,"1000정(병)","완제의약품","","20190826",NULL,"사용상주의사항변경(부작용포함), 2019-08-26/사용상주의사항변경(부작용포함), 2012-07-16/용법용량변경, 2012-07-16/효능효과변경, 2012-07-16/성상변경, 2000-12-13/성상변경, 2000-06-16/용법용량변경, 1997-01-30/성상변경, 1997-01-30/효능효과변경, 1993-09-02/사용상주의사항변경(부작용포함), 1988-04-29/용법용량변경, 1988-04-29/효능효과변경, 1988-04-29/사용상주의사항변경(부작용포함), 1987-01-01/용법용량변경, 1987-01-01/효능효과변경, 1987-01-01/저장방법 및 유효기간(사용기간)변경, 1985-12-31/사용상주의사항변경(부작용포함), 1979-11-08/용법용량변경, 1979-11-08/성상변경, 1962-08-25","1정 (약 364mg) 중","[M040064]니코틴산아미드|[M040133]리보플라빈|[M204304]피리독신염산염|[M223258]티아민염산염|[M234001]아스코르브산과립97%|[M244748]판토텐산칼슘|[M256157]시아노코발라민100배산","[M051260]이산화규소|[M060073]미결정셀룰로오스|[M203374]스테아르산|[M223367]유당수화물|[M223369]인산수소칼슘수화물|[M223556]스테아르산마그네슘|[M252705]탤크(활석가루)|[M281689]탭쉴드빨간색(29R727)|[M281693]탭쉴드노란색(29Y730)|[M281694]탭쉴드흰색(29W925)","Ascorbic Acid Granules 97%/Calcium Pantothenate/Cyanocobalamin Powder 1%/Nicotinamide/Pyridoxine Hydrochloride/Riboflavin/Thiamine Hydrochloride","N",NULL
"68a53d3f153e5f74aed5da55","196300001","디고신정(디곡신)",NULL,"전문의약품","흰색의 원형정제이다.","총량 : 이 약 1정(120mg) 중|성분명 : 디곡신|분량 : 0.25|단위 : 밀리그램|규격 : KP|성분정보 : |비고 :","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196300001/EE","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196300001/UD","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196300001/NB","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196300001/II","차광기밀용기, 실온보존(1∼30℃)","전과 동일",NULL,NULL,"1000정/병","완제의약품","","20190607",NULL,"사용상주의사항변경(부작용포함), 2019-06-07/저장방법 및 유효기간(사용기간)변경, 2008-04-10/성상변경, 2008-04-10/제품명칭변경, 2008-04-10/사용상주의사항변경(부작용포함), 1996-01-01/용법용량변경, 1996-01-01/효능효과변경, 1996-01-01/사용상주의사항변경(부작용포함), 1995-05-19/사용상주의사항변경(부작용포함), 1992-03-26/저장방법 및 유효기간(사용기간)변경, 1986-10-24/성상변경, 1986-10-24/사용상주의사항변경(부작용포함), 1978-05-10/용법용량변경, 1978-05-10/효능효과변경, 1978-05-10","이 약 1정(120mg) 중","[M040091]디곡신","[M040450]옥수수전분|[M051756]포비돈|[M223367]유당수화물|[M223556]스테아르산마그네슘","Digoxin","N",NULL
"68a53d3f153e5f74aed5da56","196300011","스므스삼중정(수출용)",NULL,"일반의약품","상하층백색 중간층은 담갈색의 삼중정","총량 : 1,3층-1정중420밀리그람|성분명 : 침강탄산칼슘|분량 : 160|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 1,3층-1정중420밀리그람|성분명 : 탄산수소나트륨|분량 : 68|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 2층-1정중420밀리그람|성분명 : 포리아제|분량 : 40|단위 : 밀리그램|규격 : 별규|성분정보 : |비고 : ;총량 : 2층-1정중420밀리그람|성분명 : 디엘멘톨|분량 : 1.04|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 2층-1정중420밀리그람|성분명 : 데히드로콜린산|분량 : 1.36|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 2층-1정중420밀리그람|성분명 : 디아스타제|분량 : 26.4|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 2층-1정중420밀리그람|성분명 : 스코폴리아엑스산|분량 : 2.64|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 2층-1정중420밀리그람|성분명 : 감초(조)엑스|분량 : 10.4|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 2층-1정중420밀리그람|성분명 : 계피유(신나몬유)|분량 : 0.32|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 2층-1정중420밀리그람|성분명 : 회향유|분량 : 0.32|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 2층-1정중420밀리그람|성분명 : 정향유|분량 : 0.32|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 2층-1정중420밀리그람|성분명 : 등피유|분량 : 0.4|단위 : 밀리그램|규격 : 별규|성분정보 : |비고 : ;총량 : 2층-1정중420밀리그람|성분명 : 건강틴크|분량 : 0.48|단위 : 밀리그램|규격 : 별규|성분정보 : |비고 :","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196300011/EE","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196300011/UD","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196300011/NB",""," .",".",NULL,NULL,"자사포장단위","완제의약품","","20141020",NULL,"제품명칭변경, 2014-10-20/용법용량변경, 1982-11-30","1,3층-1정중420밀리그람/2층-1정중420밀리그람","[M040078]데히드로콜린산|[M040174]디엘멘톨|[M040634]침강탄산칼슘|[M040812]회향유|[M060159]계피유(신나몬유)|[M070016]감초(조)엑스|[M070030]건강틴크|[M070655]스코폴리아엑스산|[M080365]정향유|[M089970]디아스타제|[M092609]포리아제|[M092610]등피유|[M207094]탄산수소나트륨","[M040450]옥수수전분|[M040450]옥수수전분|[M040484]유당","Aurantii Pericarpium Oil/Cinnamon Bark Oil/Clove Oil/Crude Glycyrrhiza Extract/DL-Menthol/Dehydrocholic Acid/Diastase/Fennel Oil/Ginger Tincture/Poliase/Precipitated Calcium Carbonate/Scopolia Extract Powder/Sodium Bicarbonate",NULL,NULL
"68a53d3f153e5f74aed5da57","196300025","옥시톤주사액5아이유(옥시토신)",NULL,"전문의약품","무색투명한 액이 무색투명한 앰플에 든 주사제","총량 : 1앰플(1mL) 중,|성분명 : 옥시토신|분량 : 5|단위 : 아이.유|규격 : USP|성분정보 : |비고 :","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196300025/EE","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196300025/UD","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196300025/NB","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196300025/II","밀봉용기, 냉소보관(10℃이하)","제조일로부터 36 개월",NULL,NULL,"50앰플/상자[1mL/앰플 x 50]","완제의약품","","20220208",NULL,"사용상의 주의사항, 2022-02-08/사용상주의사항변경(부작용포함), 2020-06-22/저장방법 및 유효기간(사용기간)변경, 2016-12-01/성상변경, 2016-12-01/제품명칭변경, 2016-12-01/사용상주의사항변경(부작용포함), 2000-01-01/용법용량변경, 2000-01-01/효능효과변경, 2000-01-01/사용상주의사항변경(부작용포함), 1998-08-25/사용상주의사항변경(부작용포함), 1994-03-11/용법용량변경, 1994-03-11/효능효과변경, 1994-03-11/저장방법 및 유효기간(사용기간)변경, 1981-10-20/제품명칭변경, 1981-10-20/사용상주의사항변경(부작용포함), 1979-03-12/용법용량변경, 1979-03-12/효능효과변경, 1979-03-12","1앰플(1mL) 중,","[M040453]옥시토신","[M040534]주사용수|[M040610]클로로부탄올|[M240620]아세트산무수물","Oxytocin",NULL,NULL
"68a53d3f153e5f74aed5da58","196300035","아주디곡신주사액",NULL,"전문의약품","약간 점조한 무색 액체가 충진된 무색투명 앰플제","총량 : 1앰플 (1밀리리터) 중|성분명 : 디곡신|분량 : 0.25|단위 : 밀리그램|규격 : KP|성분정보 : |비고 :","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196300035/EE","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196300035/UD","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196300035/NB","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196300035/II","밀봉용기","제조일로부터 24 개월",NULL,NULL,"1ml/앰플 x 10","완제의약품","","20190607",NULL,"사용상주의사항변경(부작용포함), 2019-06-07/사용상주의사항변경(부작용포함), 2002-07-24/사용상주의사항변경(부작용포함), 1997-02-15/용법용량변경, 1997-02-15/효능효과변경, 1997-02-15/사용상주의사항변경(부작용포함), 1996-01-01/용법용량변경, 1996-01-01/효능효과변경, 1996-01-01/저장방법 및 유효기간(사용기간)변경, 1993-08-03/성상변경, 1993-08-03/저장방법 및 유효기간(사용기간)변경, 1993-08-02/성상변경, 1993-08-02/사용상주의사항변경(부작용포함), 1992-04-09/사용상주의사항변경(부작용포함), 1978-05-25/용법용량변경, 1978-05-25/효능효과변경, 1978-05-25/제품명칭변경, 1973-11-08","1앰플 (1밀리리터) 중","[M040091]디곡신","[M040534]주사용수|[M223090]시트르산수화물|[M223368]인산수소나트륨수화물|[M239853]프로필렌글리콜|[M284425]에탄올(95)","Digoxin",NULL,NULL
"68a53d3f153e5f74aed5da59","196300043","덱사코티실정(덱사메타손)",NULL,"전문의약품","흰색의 원형 정제","총량 : 1정196밀리그램|성분명 : 덱사메타손|분량 : 0.75|단위 : 밀리그램|규격 : KP|성분정보 : |비고 :","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196300043/EE","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196300043/UD","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196300043/NB","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196300043/II","밀폐용기, 실온보관","제조일로부터 60 개월",NULL,NULL,"100정/병,1000정/병","완제의약품","","20201130",NULL,"사용상주의사항변경(부작용포함), 2020-11-30/사용상주의사항변경(부작용포함), 2020-09-15/성상변경, 2020-09-15/사용상주의사항변경(부작용포함), 2019-09-07/사용상주의사항변경(부작용포함), 2018-07-18/사용상주의사항변경(부작용포함), 2000-01-01/용법용량변경, 2000-01-01/효능효과변경, 2000-01-01/사용상주의사항변경(부작용포함), 1992-11-23/사용상주의사항변경(부작용포함), 1991-10-01/용법용량변경, 1991-10-01/저장방법 및 유효기간(사용기간)변경, 1985-10-14/저장방법 및 유효기간(사용기간)변경, 1982-02-11/사용상주의사항변경(부작용포함), 1977-10-12/용법용량변경, 1977-10-12/효능효과변경, 1977-10-12","1196","[M040080]덱사메타손","[M040450]옥수수전분|[M208629]저치환도히드록시프로필셀룰로오스|[M244534]스테아르산마그네슘|[M254581]유당수화물","Dexamethasone","N",NULL
"68a53d3f153e5f74aed5da5a","196300064","부광덱사메타손정",NULL,"전문의약품","백색의 정제","총량 : 1정180밀리그램|성분명 : 덱사메타손|분량 : 0.75|단위 : 밀리그램|규격 : KP|성분정보 : |비고 :","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196300064/EE","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196300064/UD","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196300064/NB","https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/196300064/II","기밀용기","제조일로부터 60 개월",NULL,NULL,"1000정/병","완제의약품","","20250507",NULL,"사용상주의사항변경(부작용포함), 2025-05-07/사용상주의사항변경(부작용포함), 2024-06-21/사용상의 주의사항, 2023-06-15/사용상주의사항변경(부작용포함), 2020-11-30/사용상주의사항변경(부작용포함), 2019-09-07/사용상주의사항변경(부작용포함), 2018-07-18/사용상주의사항변경(부작용포함), 2009-11-07/사용상주의사항변경(부작용포함), 2003-05-21/사용상주의사항변경(부작용포함), 2001-01-29/용법용량변경, 2001-01-29/효능효과변경, 2001-01-29/사용상주의사항변경(부작용포함), 1995-12-13/사용상주의사항변경(부작용포함), 1992-11-05/사용상주의사항변경(부작용포함), 1992-04-01/용법용량변경, 1991-09-24/사용상주의사항변경(부작용포함), 1991-09-24/저장방법 및 유효기간(사용기간)변경, 1985-09-02/사용상주의사항변경(부작용포함), 1977-10-12/용법용량변경, 1977-10-12/효능효과변경, 1977-10-12","1180","[M040080]덱사메타손","[M040450]옥수수전분|[M040531]젤라틴|[M223367]유당수화물|[M223374]카르복시메틸셀룰로오스칼슘|[M223556]스테아르산마그네슘|[M249191]탤크","Dexamethasone","N",NULL
